age,cefr,filename,gender,lang,num_tokens,testlevel,title,topic
33,B1/B2,s0169,kvinne,polsk,459,Språkprøven,Barneoppdragelse,barn 
33,B2/C1,h0244,kvinne,tysk,754,Høyere nivå,Mobiltelefonen,telefon 
31,B2,h0409,kvinne,tysk,611,Høyere nivå,Bolig og boutgifter,bolig økonomi 
29,N/A,s0136,kvinne,albansk,251,Språkprøven,En hyggelig opplevelse,opplevelse 
25,N/A,s0128,kvinne,nederlandsk,316,Språkprøven,Møte med norsk kultur,kultur norge 
21,B2/C1,s0968,kvinne,tysk,369,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
28,B1/B2,h0637,kvinne,polsk,603,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
32,B1/B2,h0506,kvinne,engelsk,639,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
46,N/A,s0370,kvinne,nederlandsk,338,Språkprøven,Reise,reise geografi 
30,N/A,h0718,mann,serbokroatisk,366,Høyere nivå,Tidsklemmen,folk familie 
36,A2/B1,s0161,kvinne,polsk,267,Språkprøven,Fremmedspråkslæring,utdannelse språk 
19,B2,h0085,kvinne,spansk,745,Høyere nivå,Enpersons-husholdninger,familie økonomi 
22,A2/B1,s0640,kvinne,vietnamesisk,411,Språkprøven,En hyggelig opplevelse,opplevelse 
31,B1/B2,h0326,kvinne,russisk,481,Høyere nivå,Mobiltelefonen,telefon 
19,N/A,h2034,kvinne,bokmål,462,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
28,B2/C1,h0321,mann,tysk,554,Høyere nivå,Mobiltelefonen,telefon 
32,A2/B1,s0308,kvinne,engelsk,311,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
21,B1/B2,s1007,kvinne,tysk,223,Språkprøven,En sport du liker,idrett/sport 
39,B2,h0169,kvinne,engelsk,595,Høyere nivå,Helse og livskvalitet,helse 
40,N/A,h0050,mann,nederlandsk,436,Høyere nivå,Netthandel,handel økonomi media 
31,C1,h0603,kvinne,russisk,487,Høyere nivå,Adopsjon,barn familie 
32,N/A,s0959,kvinne,serbokroatisk,416,Språkprøven,Fjernsynsprogram for barn,barn tv 
28,B2,h0102,kvinne,polsk,709,Høyere nivå,Den lille forskjellen,kjønn 
34,N/A,s0250,kvinne,albansk,224,Språkprøven,Barneoppdragelse,barn 
27,B2,h0200,mann,spansk,962,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
50,N/A,h2025,kvinne,bokmål,369,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
62,N/A,s2019,mann,bokmål,336,Språkprøven,Sunnhet og helse,helse 
33,B2/C1,h0412,kvinne,engelsk,488,Høyere nivå,Bestselgere og bokbransjen,bok litteratur kultur 
29,B1,s0447,kvinne,tysk,261,Språkprøven,Viktige verdier i livet,verdier 
38,A2/B1,s0012,mann,engelsk,204,Språkprøven,Bomiljø,bolig 
33,B1/B2,h0265,kvinne,engelsk,435,Høyere nivå,Mobiltelefonen,telefon 
32,N/A,h0192,kvinne,nederlandsk,709,Høyere nivå,'Import' av helsepersonell,helse arbeid innvandring 
29,B1,s0654,kvinne,polsk,281,Språkprøven,Før og nå,tid 
38,N/A,s0806,kvinne,serbokroatisk,328,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
20,B2,h0314,kvinne,tysk,694,Høyere nivå,Likestilling mellom kjønnene,kjønn 
32,N/A,s0418,kvinne,nederlandsk,479,Språkprøven,Bomiljø,bolig 
19,N/A,s0378,kvinne,nederlandsk,251,Språkprøven,Å treffe andre mennesker,folk møte 
24,A2/B1,s0874,mann,somali,272,Språkprøven,Framtida,tid 
25,C1,h0165,kvinne,polsk,544,Høyere nivå,Inn- og utvandring,innvandring 
40,N/A,s0024,kvinne,nederlandsk,285,Språkprøven,Bomiljø,bolig 
34,A2/B1,s0131,kvinne,vietnamesisk,304,Språkprøven,En bok du har lest,litteratur bok 
19,A2,s0714,mann,somali,199,Språkprøven,En religion du kjenner,religion 
40,B1,s0337,mann,engelsk,324,Språkprøven,Nyheter,media 
24,N/A,s2088,mann,nynorsk,361,Språkprøven,Penger og andre verdier,økonomi holdning 
52,A2/B1,s0325,mann,engelsk,192,Språkprøven,Mobiltelefoner,telefon 
27,B2,h0301,kvinne,spansk,498,Høyere nivå,Mobiltelefonen,telefon 
35,N/A,s0788,kvinne,serbokroatisk,251,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
32,C1,h0528,kvinne,spansk,591,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
22,B1,s0649,kvinne,polsk,370,Språkprøven,Barneoppdragelse,barn 
56,N/A,s2036,kvinne,bokmål,340,Språkprøven,Frihet og ansvar,holdning 
49,B1,s0183,kvinne,vietnamesisk,256,Språkprøven,Bomiljø,bolig 
30,B1,s0826,kvinne,spansk,414,Språkprøven,Bomiljø,bolig 
39,N/A,s0368,kvinne,nederlandsk,218,Språkprøven,Bolig og bosted,bolig 
23,B1,s0028,kvinne,tysk,218,Språkprøven,Mobiltelefoner,telefon 
23,B2,h0634,kvinne,polsk,432,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
46,B2/C1,h0243,kvinne,russisk,536,Høyere nivå,Bilisme,bil trafikk 
53,N/A,s2021,kvinne,bokmål,293,Språkprøven,Sunnhet og helse,helse 
30,N/A,h0682,mann,nederlandsk,473,Høyere nivå,Skjønnhet,personer 
44,C1,h0579,kvinne,engelsk,517,Høyere nivå,Integrering av innvandrere,innvandring 
35,N/A,s0410,kvinne,nederlandsk,240,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
51,B2,h0498,mann,engelsk,863,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
25,N/A,h2049,mann,bokmål,381,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
47,N/A,h0120,kvinne,serbokroatisk,626,Høyere nivå,Den lille forskjellen,kjønn 
34,B2,h0674,kvinne,spansk,454,Høyere nivå,Organdonasjon,helse organ 
25,N/A,h0146,kvinne,nederlandsk,663,Høyere nivå,Diktet 'Toleranse',litteratur dikt 
45,B1,h0710,mann,somali,394,Høyere nivå,Lederegenskaper,personer yrke arbeid 
30,N/A,s0245,mann,albansk,311,Språkprøven,En bok du har lest,litteratur bok 
42,N/A,s2054,.,bokmål,274,Språkprøven,Sunnhet og helse,helse 
29,B1,s0222,kvinne,engelsk,269,Språkprøven,Møte med norsk kultur,kultur norge 
61,B1,s0466,mann,tysk,251,Språkprøven,Nyheter,media 
26,B2,h0464,kvinne,engelsk,464,Høyere nivå,Diktet 'Det er langt mellom venner' av Kolbjørn Falkeid,litteratur dikt venner 
28,N/A,s2081,mann,nynorsk,241,Språkprøven,Penger og andre verdier,økonomi holdning 
57,N/A,h0047,mann,serbokroatisk,520,Høyere nivå,Netthandel,-
21,B1,s0001,kvinne,spansk,231,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
38,B1/B2,s0971,kvinne,russisk,341,Språkprøven,Trafikk og boligområder,trafikk bolig 
31,B1,s0531,mann,russisk,249,Språkprøven,Den norske naturen,natur norge 
35,N/A,h0640,mann,nederlandsk,354,Høyere nivå,Nordmenns holdning til EU,politikk norge holdning 
24,B2,h0486,kvinne,russisk,410,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
18,N/A,h2082,kvinne,bokmål,433,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
26,B2,s0717,kvinne,polsk,353,Språkprøven,Fremmedspråkslæring,utdannelse språk 
33,B2,h0324,kvinne,engelsk,458,Høyere nivå,Bilisme,bil trafikk 
25,N/A,h2081,mann,bokmål,462,Høyere nivå,Organdonasjon,helse organ 
28,N/A,h0056,mann,albansk,720,Høyere nivå,Netthandel,handel økonomi media 
22,B1,s0857,kvinne,vietnamesisk,239,Språkprøven,Framtida,tid 
30,N/A,s0109,mann,nederlandsk,271,Språkprøven,Folk reiser så mye i våre dager,reise folk 
38,B1/B2,h0465,kvinne,polsk,441,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
27,B1,s0999,mann,somali,224,Språkprøven,Mobiltelefoner,telefon 
51,B2,h0313,mann,spansk,500,Høyere nivå,Bilisme,bil trafikk 
20,B1/B2,s0972,kvinne,tysk,316,Språkprøven,Fjernsynsprogram for barn,barn tv 
34,N/A,h0089,mann,nederlandsk,540,Høyere nivå,Fotballinteresse,idrett/sport fotball 
64,B1,s0893,kvinne,vietnamesisk,284,Språkprøven,En sport du liker,idrett/sport 
22,N/A,h2096,kvinne,bokmål,658,Høyere nivå,Organdonasjon,helse organ 
27,N/A,s0266,mann,albansk,266,Språkprøven,Den norske naturen,natur norge 
30,A2/B1,s0579,kvinne,vietnamesisk,221,Språkprøven,Min første jobb,arbeid 
33,B2/C1,h0325,kvinne,tysk,442,Høyere nivå,Bilisme,bil trafikk 
51,B1,s0544,mann,somali,366,Språkprøven,Folk reiser så mye i våre dager,reise folk 
30,B1,s0304,mann,engelsk,244,Språkprøven,Bomiljø,bolig 
28,B2,h0451,kvinne,polsk,455,Høyere nivå,Kvinner i topposisjoner,kjønn yrke arbeid 
22,N/A,s0828,kvinne,serbokroatisk,276,Språkprøven,Viktige verdier i livet,verdier 
32,B1/B2,h0240,kvinne,russisk,439,Høyere nivå,Bilisme,bil trafikk 
29,N/A,s2052,kvinne,bokmål,258,Språkprøven,Sunnhet og helse,helse 
35,N/A,h0744,kvinne,serbokroatisk,622,Høyere nivå,Omsorgsordninger,arbeid folk velferd 
43,N/A,s0936,mann,serbokroatisk,300,Språkprøven,Trafikk og boligområder,trafikk bolig 
31,N/A,s0674,kvinne,serbokroatisk,306,Språkprøven,Kultur og idrett,idrett/sport kultur 
42,B2/C1,h0743,mann,tysk,421,Høyere nivå,Innvandrere og valgdeltakelse,innvandring politikk valg 
18,N/A,s0240,kvinne,albansk,427,Språkprøven,En interesse du har,interesse 
22,N/A,s0287,kvinne,albansk,236,Språkprøven,Barneoppdragelse,barn 
25,B2/C1,h0578,kvinne,tysk,492,Høyere nivå,Integrering av innvandrere,innvandring 
37,A2/B1,s0010,kvinne,engelsk,262,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
26,N/A,s0081,mann,serbokroatisk,339,Språkprøven,Før og nå,tid 
28,N/A,s0781,kvinne,serbokroatisk,247,Språkprøven,Konkurranse,idrett/sport konkurranse 
29,B2,h0186,kvinne,russisk,551,Høyere nivå,Helse og livskvalitet,helse 
25,B1/B2,h0576,kvinne,russisk,500,Høyere nivå,Humor,humor kultur 
46,A2/B1,s0489,kvinne,russisk,192,Språkprøven,Møte med norsk kultur,kultur norge 
29,A2/B1,s0898,kvinne,vietnamesisk,336,Språkprøven,Bilbruk,bil 
24,B1/B2,s0942,kvinne,russisk,480,Språkprøven,Trafikk og boligområder,trafikk bolig 
35,N/A,s0790,kvinne,serbokroatisk,258,Språkprøven,Viktige verdier i livet,verdier 
44,N/A,s0917,kvinne,serbokroatisk,275,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
38,N/A,s0804,kvinne,serbokroatisk,400,Språkprøven,Viktige verdier i livet,verdier 
36,N/A,h2003,kvinne,bokmål,945,Høyere nivå,Organdonasjon,helse organ 
33,B1,s0845,mann,spansk,232,Språkprøven,Bomiljø,bolig 
38,N/A,h0671,kvinne,serbokroatisk,499,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
26,N/A,s0358,kvinne,nederlandsk,330,Språkprøven,Reise,reise geografi 
36,B2,h0255,kvinne,engelsk,587,Høyere nivå,Likestilling mellom kjønnene,kjønn 
35,B1/B2,h0348,kvinne,engelsk,555,Høyere nivå,Fødselstall og befolkningssammensetning,familie befolkning 
41,B2,h0587,kvinne,spansk,432,Høyere nivå,Trafikkdøden,trafikk død 
31,A2/B1,s0837,kvinne,spansk,289,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
20,A2/B1,s0068,mann,russisk,223,Språkprøven,Vennskap,folk relasjoner vennskap 
44,A2/B1,s0159,kvinne,polsk,217,Språkprøven,Barneoppdragelse,barn 
39,B2,h0449,kvinne,tysk,527,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
40,B2,h0344,kvinne,polsk,446,Høyere nivå,Norge det beste sted å bo,geografi norge folk 
25,B1,s0839,kvinne,spansk,198,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
30,N/A,s0799,kvinne,serbokroatisk,426,Språkprøven,Viktige verdier i livet,verdier 
21,N/A,h0644,kvinne,albansk,544,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
39,B2,h0323,kvinne,russisk,581,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
31,N/A,h0686,mann,nederlandsk,385,Høyere nivå,Skjønnhet,personer 
48,B1,s0501,kvinne,russisk,280,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
32,B1/B2,h0153,mann,spansk,420,Høyere nivå,Diktet 'Toleranse',litteratur dikt 
38,B1/B2,h0532,kvinne,spansk,412,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
33,N/A,h0564,kvinne,serbokroatisk,530,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
20,N/A,s2080,mann,bokmål,414,Språkprøven,Penger og andre verdier,økonomi holdning 
42,B1/B2,s0588,mann,somali,236,Språkprøven,Min første jobb,arbeid 
32,A2/B1,s0638,kvinne,vietnamesisk,343,Språkprøven,En hyggelig opplevelse,opplevelse 
29,B1,s0558,mann,spansk,260,Språkprøven,Nyheter,media 
30,N/A,h0692,kvinne,serbokroatisk,531,Høyere nivå,Å være kjendis,folk 
37,A2/B1,s0340,kvinne,engelsk,399,Språkprøven,Viktige verdier i livet,verdier 
43,B1,s0444,kvinne,tysk,259,Språkprøven,Mobiltelefoner,telefon 
21,B1/B2,h0525,kvinne,russisk,630,Høyere nivå,Miljøvern,miljø klima 
19,B2,s0977,kvinne,tysk,413,Språkprøven,Fjernsynsprogram for barn,barn tv 
31,N/A,s0145,kvinne,serbokroatisk,274,Språkprøven,Barneoppdragelse,barn 
22,N/A,h2073,mann,bokmål,444,Høyere nivå,Organdonasjon,helse organ 
41,N/A,s0381,mann,nederlandsk,271,Språkprøven,Nyheter,media 
25,B2,h0264,kvinne,russisk,525,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
39,N/A,s2091,kvinne,nynorsk,304,Språkprøven,Penger og andre verdier,økonomi holdning 
24,N/A,h2063,kvinne,bokmål,696,Høyere nivå,Organdonasjon,helse organ 
28,B2,h0201,mann,engelsk,479,Høyere nivå,Helse og livskvalitet,helse 
33,B2,h0730,kvinne,tysk,446,Høyere nivå,6 timers arbeidsdag,arbeid yrke 
23,N/A,s0284,kvinne,albansk,188,Språkprøven,Barneoppdragelse,barn 
26,B1,s0550,mann,spansk,318,Språkprøven,Framtida,tid 
27,A2/B1,s0123,mann,tysk,282,Språkprøven,Vennskap,folk relasjoner vennskap 
26,A2/B1,s0457,kvinne,tysk,229,Språkprøven,Mobiltelefoner,telefon 
28,B2/C1,h0037,kvinne,spansk,499,Høyere nivå,Lærerlønn,økonomi arbeid yrke 
19,B1,s0808,kvinne,spansk,512,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
30,N/A,s0211,kvinne,albansk,242,Språkprøven,Å treffe andre mennesker,folk møte 
27,C1,h0370,kvinne,russisk,509,Høyere nivå,Bolig og boutgifter,bolig økonomi 
32,B1,s0547,mann,somali,301,Språkprøven,En person som har betydd mye for deg,folk 
24,B1,s0508,kvinne,russisk,225,Språkprøven,Den norske naturen,natur norge 
24,B2,h0178,kvinne,engelsk,521,Høyere nivå,Sangtradisjon,musikk kultur 
21,B1,s0634,kvinne,vietnamesisk,245,Språkprøven,En interesse du har,interesse 
34,N/A,s0264,mann,albansk,234,Språkprøven,Flytting,familie flytting 
