age,cefr,filename,gender,lang,num_tokens,split,testlevel,title,topic
25,B1,s0825,kvinne,spansk,274,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
30,B1,s0826,kvinne,spansk,414,train,Språkprøven,Bomiljø,bolig 
29,N/A,s0827,kvinne,serbokroatisk,233,N/A,Språkprøven,Viktige verdier i livet,verdier 
22,N/A,s0828,kvinne,serbokroatisk,276,N/A,Språkprøven,Viktige verdier i livet,verdier 
29,N/A,s0829,kvinne,serbokroatisk,440,N/A,Språkprøven,Mobiltelefoner,telefon 
26,B1,s0830,kvinne,spansk,313,train,Språkprøven,Bomiljø,bolig 
24,B1,s0831,mann,spansk,275,train,Språkprøven,Bomiljø,bolig 
24,B1,s0832,kvinne,spansk,308,train,Språkprøven,Bomiljø,bolig 
46,B1,s0833,kvinne,spansk,229,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
27,B1,s0834,kvinne,spansk,237,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
32,B1,s0835,kvinne,spansk,252,train,Språkprøven,Bomiljø,bolig 
27,N/A,s0836,kvinne,serbokroatisk,264,N/A,Språkprøven,Viktige verdier i livet,verdier 
31,A2/B1,s0837,kvinne,spansk,289,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
43,N/A,s0838,mann,serbokroatisk,373,N/A,Språkprøven,Viktige verdier i livet,verdier 
25,B1,s0839,kvinne,spansk,198,train,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
35,A2/B1,s0840,mann,spansk,325,train,Språkprøven,Bomiljø,bolig 
29,B1,s0841,mann,spansk,249,train,Språkprøven,Mobiltelefoner,telefon 
34,B1,s0842,mann,spansk,219,train,Språkprøven,Bomiljø,bolig 
26,A2/B1,s0843,kvinne,spansk,249,train,Språkprøven,Nyheter,media 
23,B1,s0844,mann,spansk,355,train,Språkprøven,Bomiljø,bolig 
33,B1,s0845,mann,spansk,232,train,Språkprøven,Bomiljø,bolig 
17,B1,s0846,mann,somali,222,dev,Språkprøven,Røyking,helse røyking 
17,A2/B1,s0847,mann,spansk,295,train,Språkprøven,Bomiljø,bolig 
33,B1,s0848,kvinne,vietnamesisk,211,train,Språkprøven,Vennskap,folk relasjoner vennskap 
24,B1,s0849,kvinne,vietnamesisk,203,train,Språkprøven,Vennskap,folk relasjoner vennskap 
32,B1,s0850,kvinne,vietnamesisk,323,train,Språkprøven,Vennskap,folk relasjoner vennskap 
25,A2/B1,s0851,kvinne,somali,276,train,Språkprøven,Framtida,tid 
20,B1,s0852,kvinne,vietnamesisk,257,train,Språkprøven,Framtida,tid 
28,B1,s0853,kvinne,vietnamesisk,294,train,Språkprøven,Framtida,tid 
35,B1,s0854,kvinne,vietnamesisk,234,train,Språkprøven,Bilbruk,bil 
21,B1,s0855,kvinne,vietnamesisk,267,train,Språkprøven,Framtida,tid 
26,A2/B1,s0856,kvinne,vietnamesisk,229,train,Språkprøven,Framtida,tid 
22,B1,s0857,kvinne,vietnamesisk,239,train,Språkprøven,Framtida,tid 
36,A2/B1,s0858,kvinne,vietnamesisk,261,test,Språkprøven,En sport du liker,idrett/sport 
38,B1,s0859,kvinne,somali,226,train,Språkprøven,Framtida,tid 
31,B1,s0860,mann,somali,288,train,Språkprøven,Framtida,tid 
38,A2/B1,s0861,mann,somali,279,train,Språkprøven,Framtida,tid 
49,A2/B1,s0862,kvinne,vietnamesisk,296,train,Språkprøven,Framtida,tid 
26,B1,s0863,mann,somali,254,train,Språkprøven,Bilbruk,bil 
48,B1,s0864,mann,somali,408,train,Språkprøven,Framtida,tid 
27,A2/B1,s0865,mann,somali,276,train,Språkprøven,Bilbruk,bil 
28,A2/B1,s0866,kvinne,somali,240,train,Språkprøven,Framtida,tid 
37,B1,s0867,mann,somali,282,test,Språkprøven,En sport du liker,idrett/sport 
25,A2/B1,s0868,kvinne,vietnamesisk,264,train,Språkprøven,Framtida,tid 
27,A2/B1,s0869,kvinne,vietnamesisk,257,train,Språkprøven,Framtida,tid 
20,B1,s0870,kvinne,somali,235,train,Språkprøven,Framtida,tid 
29,A2/B1,s0871,mann,somali,315,train,Språkprøven,Framtida,tid 
35,B1,s0872,mann,somali,313,train,Språkprøven,Bilbruk,bil 
29,A2,s0873,mann,somali,211,train,Språkprøven,Framtida,tid 
24,A2/B1,s0874,mann,somali,272,train,Språkprøven,Framtida,tid 
44,A2/B1,s0875,mann,somali,218,train,Språkprøven,Framtida,tid 
28,B1,s0876,kvinne,vietnamesisk,367,test,Språkprøven,En sport du liker,idrett/sport 
25,A2/B1,s0877,mann,somali,260,train,Språkprøven,Framtida,tid 
25,A2/B1,s0878,mann,somali,183,train,Språkprøven,Framtida,tid 
26,B1,s0879,mann,somali,380,train,Språkprøven,Framtida,tid 
35,A2/B1,s0880,mann,somali,231,train,Språkprøven,Framtida,tid 
18,B1,s0881,mann,somali,309,train,Språkprøven,Framtida,tid 
22,A2/B1,s0882,kvinne,vietnamesisk,180,dev,Språkprøven,Sunnhet og helse,helse 
27,A2/B1,s0883,kvinne,vietnamesisk,174,dev,Språkprøven,Sunnhet og helse,helse 
26,B1,s0884,kvinne,vietnamesisk,420,test,Språkprøven,Penger og andre verdier,økonomi holdning 
19,B1,s0885,kvinne,vietnamesisk,481,dev,Språkprøven,Sunnhet og helse,helse 
24,A2/B1,s0886,kvinne,vietnamesisk,231,dev,Språkprøven,Frihet og ansvar,holdning 
30,A2/B1,s0887,mann,vietnamesisk,302,dev,Språkprøven,Sunnhet og helse,helse 
36,A2/B1,s0888,kvinne,vietnamesisk,260,dev,Språkprøven,Sunnhet og helse,helse 
23,A2/B1,s0889,kvinne,vietnamesisk,291,dev,Språkprøven,Sunnhet og helse,helse 
31,A2/B1,s0890,kvinne,vietnamesisk,349,test,Språkprøven,Penger og andre verdier,økonomi holdning 
21,B1,s0891,kvinne,vietnamesisk,276,test,Språkprøven,En sport du liker,idrett/sport 
29,B1,s0892,kvinne,vietnamesisk,303,train,Språkprøven,Likestilling,kjønn holdning 
64,B1,s0893,kvinne,vietnamesisk,284,test,Språkprøven,En sport du liker,idrett/sport 
32,B1,s0894,kvinne,vietnamesisk,273,train,Språkprøven,Likestilling,kjønn holdning 
26,A2/B1,s0895,kvinne,vietnamesisk,285,test,Språkprøven,En sport du liker,idrett/sport 
32,A2/B1,s0896,kvinne,vietnamesisk,229,test,Språkprøven,En sport du liker,idrett/sport 
34,B1,s0897,kvinne,vietnamesisk,285,train,Språkprøven,Likestilling,kjønn holdning 
29,A2/B1,s0898,kvinne,vietnamesisk,336,train,Språkprøven,Bilbruk,bil 
23,A2/B1,s0899,kvinne,vietnamesisk,258,train,Språkprøven,Likestilling,kjønn holdning 
36,A2/B1,s0900,kvinne,vietnamesisk,260,train,Språkprøven,Likestilling,kjønn holdning 
26,B1,s0901,kvinne,vietnamesisk,258,test,Språkprøven,En sport du liker,idrett/sport 
29,A2/B1,s0902,kvinne,vietnamesisk,260,test,Språkprøven,En sport du liker,idrett/sport 
35,B1,s0903,kvinne,russisk,299,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
49,N/A,s0904,kvinne,serbokroatisk,312,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
34,B1,s0905,kvinne,russisk,349,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
37,N/A,s0906,kvinne,serbokroatisk,528,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
34,N/A,s0907,kvinne,serbokroatisk,315,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
34,B1/B2,s0908,mann,tysk,380,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
19,N/A,s0909,kvinne,serbokroatisk,485,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
26,B1,s0910,kvinne,tysk,286,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
35,B1,s0911,mann,tysk,415,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
23,B1/B2,s0912,mann,russisk,321,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
40,B1,s0913,kvinne,russisk,245,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
43,B1/B2,s0914,kvinne,tysk,296,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
27,B2,s0915,kvinne,tysk,379,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
21,B1/B2,s0916,kvinne,polsk,642,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
44,N/A,s0917,kvinne,serbokroatisk,275,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
48,B1,s0918,kvinne,polsk,217,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
31,B2,s0919,mann,tysk,335,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,B1/B2,s0920,kvinne,russisk,626,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
24,B1,s0921,kvinne,polsk,343,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
39,N/A,s0922,mann,nederlandsk,336,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
21,B2,s0923,kvinne,tysk,610,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
30,B2,s0924,kvinne,polsk,510,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
33,B2,s0925,mann,russisk,296,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,N/A,s0926,kvinne,serbokroatisk,428,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
33,B1/B2,s0927,kvinne,russisk,319,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
22,B1,s0928,kvinne,tysk,333,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
37,B2,s0929,kvinne,tysk,463,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,B1,s0930,kvinne,tysk,323,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
19,N/A,s0931,mann,serbokroatisk,295,N/A,Språkprøven,Trafikk og boligområder,trafikk bolig 
41,N/A,s0932,kvinne,nederlandsk,362,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
32,B1/B2,s0933,kvinne,russisk,540,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
24,B2,s0934,kvinne,tysk,372,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,B2,s0935,kvinne,tysk,518,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
43,N/A,s0936,mann,serbokroatisk,300,N/A,Språkprøven,Trafikk og boligområder,trafikk bolig 
28,B1,s0937,kvinne,russisk,630,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
40,B1/B2,s0938,kvinne,russisk,293,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
33,B1,s0939,kvinne,polsk,318,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
30,B1,s0940,kvinne,polsk,387,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
19,N/A,s0941,kvinne,serbokroatisk,360,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
24,B1/B2,s0942,kvinne,russisk,480,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
39,B1/B2,s0943,kvinne,polsk,390,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
20,B1/B2,s0944,kvinne,tysk,370,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
35,B1/B2,s0945,kvinne,russisk,319,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
54,N/A,s0946,mann,serbokroatisk,78,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
33,B2,s0947,kvinne,tysk,315,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
37,A2/B1,s0948,kvinne,polsk,369,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
31,B1/B2,s0949,kvinne,polsk,462,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
42,N/A,s0950,mann,serbokroatisk,298,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
27,N/A,s0951,kvinne,serbokroatisk,280,N/A,Språkprøven,Trafikk og boligområder,trafikk bolig 
41,B1,s0952,kvinne,tysk,376,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
26,N/A,s0953,mann,nederlandsk,382,N/A,Språkprøven,Trafikk og boligområder,trafikk bolig 
41,N/A,s0954,kvinne,serbokroatisk,310,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
39,B1,s0955,kvinne,polsk,346,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
38,B1/B2,s0956,kvinne,polsk,529,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
54,N/A,s0957,mann,serbokroatisk,342,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
24,B1/B2,s0958,kvinne,russisk,267,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
32,N/A,s0959,kvinne,serbokroatisk,416,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
27,N/A,s0960,kvinne,nederlandsk,313,N/A,Språkprøven,Trafikk og boligområder,trafikk bolig 
22,B1/B2,s0961,kvinne,tysk,388,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
20,N/A,s0962,kvinne,serbokroatisk,295,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
41,N/A,s0963,mann,nederlandsk,382,N/A,Språkprøven,Fjernsynsprogram for barn,barn tv 
22,B2,s0964,kvinne,tysk,363,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
21,B1,s0965,kvinne,tysk,319,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,B2,s0966,kvinne,tysk,633,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
34,B1,s0967,kvinne,polsk,316,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
21,B2/C1,s0968,kvinne,tysk,369,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
24,N/A,s0969,mann,serbokroatisk,326,N/A,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,N/A,s0970,kvinne,nederlandsk,424,N/A,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
38,B1/B2,s0971,kvinne,russisk,341,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
20,B1/B2,s0972,kvinne,tysk,316,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
20,B1/B2,s0973,kvinne,tysk,377,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
19,B1/B2,s0974,kvinne,tysk,356,dev,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
-1,B2,s0975,kvinne,tysk,398,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
38,B1/B2,s0976,kvinne,russisk,351,train,Språkprøven,Trafikk og boligområder,trafikk bolig 
19,B2,s0977,kvinne,tysk,413,train,Språkprøven,Fjernsynsprogram for barn,barn tv 
26,B1,s0978,kvinne,polsk,298,train,Språkprøven,Mobiltelefoner,telefon 
44,B2,s0979,kvinne,polsk,385,test,Språkprøven,Glede,folk følelser 
33,B2,s0980,kvinne,polsk,367,train,Språkprøven,Boformer,bolig 
33,B1/B2,s0981,kvinne,polsk,249,train,Språkprøven,Mobiltelefoner,telefon 
24,B1,s0983,mann,polsk,283,train,Språkprøven,Mobiltelefoner,telefon 
35,N/A,s0984,mann,serbokroatisk,256,N/A,Språkprøven,Mobiltelefoner,telefon 
26,A2/B1,s0985,kvinne,vietnamesisk,293,test,Språkprøven,Glede,folk følelser 
38,A2/B1,s0986,mann,vietnamesisk,328,test,Språkprøven,Glede,folk følelser 
29,A2,s0987,kvinne,vietnamesisk,218,train,Språkprøven,Mobiltelefoner,telefon 
25,B1,s0988,kvinne,tysk,306,train,Språkprøven,Mobiltelefoner,telefon 
19,B1,s0989,kvinne,tysk,273,train,Språkprøven,Boformer,bolig 
19,B1,s0990,kvinne,tysk,235,train,Språkprøven,Mobiltelefoner,telefon 
20,B2,s0991,kvinne,tysk,492,train,Språkprøven,Mobiltelefoner,telefon 
27,B1/B2,s0992,mann,tysk,255,test,Språkprøven,Glede,folk følelser 
32,B2,s0993,kvinne,tysk,318,train,Språkprøven,Boformer,bolig 
29,B1,s0994,kvinne,tysk,265,train,Språkprøven,Mobiltelefoner,telefon 
24,B1/B2,s0995,kvinne,tysk,300,test,Språkprøven,Glede,folk følelser 
26,A2/B1,s0996,mann,somali,218,train,Språkprøven,Boformer,bolig 
20,B2,s0997,kvinne,tysk,259,train,Språkprøven,Mobiltelefoner,telefon 
28,B1,s0998,mann,tysk,238,train,Språkprøven,Boformer,bolig 
27,B1,s0999,mann,somali,224,train,Språkprøven,Mobiltelefoner,telefon 
34,B1/B2,s1000,kvinne,tysk,290,train,Språkprøven,Boformer,bolig 
43,B1,s1001,mann,tysk,294,train,Språkprøven,Boformer,bolig 
20,B1,s1002,kvinne,tysk,457,train,Språkprøven,Boformer,bolig 
39,B1,s1003,mann,somali,217,train,Språkprøven,Mobiltelefoner,telefon 
24,B1,s1004,mann,somali,211,train,Språkprøven,Boformer,bolig 
31,B1,s1005,kvinne,polsk,295,test,Språkprøven,En sport du liker,idrett/sport 
20,B1,s1006,kvinne,tysk,353,train,Språkprøven,Likestilling,kjønn holdning 
21,B1/B2,s1007,kvinne,tysk,223,test,Språkprøven,En sport du liker,idrett/sport 
31,N/A,s2001,kvinne,nynorsk,209,N/A,Språkprøven,Sunnhet og helse,helse 
52,N/A,s2002,kvinne,bokmål,433,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
31,N/A,s2003,kvinne,bokmål,319,N/A,Språkprøven,Frihet og ansvar,holdning 
40,N/A,s2004,kvinne,bokmål,273,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
24,N/A,s2005,kvinne,bokmål,276,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
39,N/A,s2006,kvinne,bokmål,374,N/A,Språkprøven,Sunnhet og helse,helse 
35,N/A,s2007,mann,bokmål,331,N/A,Språkprøven,Frihet og ansvar,holdning 
27,N/A,s2008,kvinne,bokmål,305,N/A,Språkprøven,Sunnhet og helse,helse 
54,N/A,s2009,kvinne,bokmål,256,N/A,Språkprøven,Frihet og ansvar,holdning 
56,N/A,s2010,mann,bokmål,404,N/A,Språkprøven,Sunnhet og helse,helse 
58,N/A,s2011,kvinne,bokmål,312,N/A,Språkprøven,Sunnhet og helse,helse 
41,N/A,s2012,kvinne,bokmål,291,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
66,N/A,s2013,mann,bokmål,250,N/A,Språkprøven,Sunnhet og helse,helse 
66,N/A,s2014,kvinne,bokmål,304,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
60,N/A,s2015,kvinne,bokmål,371,N/A,Språkprøven,Sunnhet og helse,helse 
46,N/A,s2016,kvinne,bokmål,284,N/A,Språkprøven,Sunnhet og helse,helse 
48,N/A,s2017,mann,bokmål,313,N/A,Språkprøven,Sunnhet og helse,helse 
63,N/A,s2018,mann,bokmål,309,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
62,N/A,s2019,mann,bokmål,336,N/A,Språkprøven,Sunnhet og helse,helse 
50,N/A,s2020,kvinne,bokmål,231,N/A,Språkprøven,Sunnhet og helse,helse 
53,N/A,s2021,kvinne,bokmål,293,N/A,Språkprøven,Sunnhet og helse,helse 
44,N/A,s2022,kvinne,bokmål,310,N/A,Språkprøven,Sunnhet og helse,helse 
22,N/A,s2023,mann,bokmål,350,N/A,Språkprøven,Sunnhet og helse,helse 
26,N/A,s2024,mann,bokmål,270,N/A,Språkprøven,Sunnhet og helse,helse 
26,N/A,s2025,mann,bokmål,246,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
24,N/A,s2026,kvinne,bokmål,258,N/A,Språkprøven,Sunnhet og helse,helse 
24,N/A,s2027,mann,bokmål,389,N/A,Språkprøven,Spillemaskiner,-
22,N/A,s2028,mann,bokmål,262,N/A,Språkprøven,Frihet og ansvar,holdning 
24,N/A,s2029,mann,nynorsk,247,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
22,N/A,s2030,mann,nynorsk,175,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
41,N/A,s2031,mann,bokmål,367,N/A,Språkprøven,Sunnhet og helse,helse 
51,N/A,s2032,kvinne,bokmål,237,N/A,Språkprøven,Sunnhet og helse,helse 
63,N/A,s2033,kvinne,bokmål,309,N/A,Språkprøven,Sunnhet og helse,helse 
52,N/A,s2034,kvinne,bokmål,378,N/A,Språkprøven,Frihet og ansvar,holdning 
58,N/A,s2035,kvinne,bokmål,280,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
56,N/A,s2036,kvinne,bokmål,340,N/A,Språkprøven,Frihet og ansvar,holdning 
43,N/A,s2037,mann,bokmål,341,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
50,N/A,s2038,kvinne,bokmål,293,N/A,Språkprøven,Frihet og ansvar,holdning 
49,N/A,s2039,mann,bokmål,268,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
49,N/A,s2040,kvinne,bokmål,217,N/A,Språkprøven,Sunnhet og helse,helse 
18,N/A,s2041,kvinne,bokmål,373,N/A,Språkprøven,Sunnhet og helse,helse 
50,N/A,s2042,kvinne,bokmål,321,N/A,Språkprøven,Sunnhet og helse,helse 
18,N/A,s2043,kvinne,bokmål,291,N/A,Språkprøven,Sunnhet og helse,helse 
40,N/A,s2044,kvinne,bokmål,250,N/A,Språkprøven,Sunnhet og helse,helse 
55,N/A,s2045,kvinne,bokmål,233,N/A,Språkprøven,Sunnhet og helse,helse 
44,N/A,s2046,kvinne,bokmål,326,N/A,Språkprøven,Sunnhet og helse,helse 
40,N/A,s2047,kvinne,bokmål,309,N/A,Språkprøven,Sunnhet og helse,helse 
31,N/A,s2048,kvinne,bokmål,90,N/A,Språkprøven,Sunnhet og helse,helse 
46,N/A,s2049,kvinne,bokmål,297,N/A,Språkprøven,Sunnhet og helse,helse 
34,N/A,s2050,mann,bokmål,264,N/A,Språkprøven,Sunnhet og helse,helse 
34,N/A,s2051,kvinne,bokmål,288,N/A,Språkprøven,Frihet og ansvar,holdning 
29,N/A,s2052,kvinne,bokmål,258,N/A,Språkprøven,Sunnhet og helse,helse 
32,N/A,s2053,kvinne,bokmål,348,N/A,Språkprøven,Frihet og ansvar,holdning 
42,N/A,s2054,.,bokmål,274,N/A,Språkprøven,Sunnhet og helse,helse 
47,N/A,s2055,mann,nynorsk,191,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
32,N/A,s2056,mann,bokmål,338,N/A,Språkprøven,Sunnhet og helse,helse 
46,N/A,s2057,mann,bokmål,375,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
24,N/A,s2058,mann,bokmål,423,N/A,Språkprøven,Frihet og ansvar,holdning 
22,N/A,s2059,kvinne,bokmål,352,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
20,N/A,s2060,mann,bokmål,345,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
22,N/A,s2061,kvinne,bokmål,287,N/A,Språkprøven,Sunnhet og helse,helse 
18,N/A,s2062,kvinne,bokmål,323,N/A,Språkprøven,Frihet og ansvar,holdning 
21,N/A,s2063,kvinne,bokmål,509,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
36,N/A,s2064,mann,bokmål,303,N/A,Språkprøven,Frihet og ansvar,holdning 
29,N/A,s2065,kvinne,bokmål,376,N/A,Språkprøven,Sunnhet og helse,helse 
20,N/A,s2066,kvinne,bokmål,446,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
23,N/A,s2067,mann,bokmål,408,N/A,Språkprøven,Frihet og ansvar,holdning 
20,N/A,s2068,mann,bokmål,373,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
29,N/A,s2069,kvinne,bokmål,430,N/A,Språkprøven,Sunnhet og helse,helse 
19,N/A,s2070,mann,bokmål,454,N/A,Språkprøven,Frihet og ansvar,holdning 
23,N/A,s2071,mann,bokmål,261,N/A,Språkprøven,Frihet og ansvar,holdning 
25,N/A,s2072,mann,bokmål,270,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
24,N/A,s2073,kvinne,bokmål,355,N/A,Språkprøven,Sunnhet og helse,helse 
19,N/A,s2074,kvinne,bokmål,350,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
19,N/A,s2075,kvinne,bokmål,355,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
19,N/A,s2076,mann,nynorsk,287,N/A,Språkprøven,Frihet og ansvar,holdning 
19,N/A,s2077,mann,bokmål,401,N/A,Språkprøven,Frihet og ansvar,holdning 
23,N/A,s2078,mann,bokmål,241,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
25,N/A,s2079,mann,bokmål,263,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
20,N/A,s2080,mann,bokmål,414,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
28,N/A,s2081,mann,nynorsk,241,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
22,N/A,s2082,mann,bokmål,260,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
25,N/A,s2083,mann,bokmål,280,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
23,N/A,s2084,kvinne,bokmål,307,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
32,N/A,s2085,kvinne,bokmål,410,N/A,Språkprøven,Frihet og ansvar,holdning 
20,N/A,s2086,kvinne,bokmål,367,N/A,Språkprøven,Frihet og ansvar,holdning 
21,N/A,s2087,kvinne,nynorsk,429,N/A,Språkprøven,Sunnhet og helse,helse 
24,N/A,s2088,mann,nynorsk,361,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
22,N/A,s2089,mann,bokmål,253,N/A,Språkprøven,Frihet og ansvar,holdning 
21,N/A,s2090,kvinne,bokmål,277,N/A,Språkprøven,Sunnhet og helse,helse 
39,N/A,s2091,kvinne,nynorsk,304,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
27,N/A,s2092,kvinne,bokmål,271,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
32,N/A,s2093,kvinne,bokmål,253,N/A,Språkprøven,Sunnhet og helse,helse 
31,N/A,s2094,mann,nynorsk,212,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
27,N/A,s2095,kvinne,bokmål,203,N/A,Språkprøven,Sunnhet og helse,helse 
40,N/A,s2096,mann,nynorsk,250,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
38,N/A,s2097,kvinne,bokmål,259,N/A,Språkprøven,Penger og andre verdier,økonomi holdning 
20,N/A,s2098,kvinne,bokmål,347,N/A,Språkprøven,Frihet og ansvar,holdning 
26,N/A,s2099,mann,bokmål,275,N/A,Språkprøven,Sunnhet og helse,helse 
26,N/A,s2100,mann,bokmål,708,N/A,Språkprøven,Frihet og ansvar,holdning 
